CODIGO_MESA|DESCRIPCION|CODIGO_PAIS|NOMBRE_PAIS|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|CODIGO_PROVINCIA|NOMBRE_PROVINCIA|CODIGO_SECCION|NOMBRE_MUNICIPIO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|CODIGO_RECINTO|NOMBRE_RECINTO|NUMERO_MESA|INSCRITOS_HABILITADOS|CST|MAS-IPSP|VOTO_VALIDO|VOTO_BLANCO|VOTO_NULO|VOTO_EMITIDO|VOTO_VALIDO_SISTEMA|VOTO_EMITIDO_SISTEMA
1009137|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|227|Col. Emilio Hoschman|27|220|96|72|168|0|10|178|168|178
1009147|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|227|Col. Emilio Hoschman|28|219|105|62|167|0|6|173|167|173
1009157|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|227|Col. Emilio Hoschman|29|220|107|67|174|3|7|184|174|184
1009167|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|227|Col. Emilio Hoschman|30|220|100|70|170|0|9|179|170|179
1009177|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|227|Col. Emilio Hoschman|31|220|119|50|169|1|8|178|169|178
1009187|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|227|Col. Emilio Hoschman|32|220|90|47|137|0|34|171|137|171
1009197|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|227|Col. Emilio Hoschman|33|84|49|21|70|0|2|72|70|72
1009207|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|26373|U.E. Franz Tamayo|1|67|18|31|49|0|11|60|49|60
1009227|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|1|220|124|51|175|0|5|180|175|180
1009237|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|2|220|94|37|131|1|41|173|131|173
1009247|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|3|220|120|41|161|0|14|175|161|175
1009257|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|4|220|137|44|181|0|3|184|181|184
1009267|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|5|220|132|43|175|1|7|183|175|183
1009277|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|6|219|108|73|181|1|9|191|181|191
1009287|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|7|220|119|53|172|0|11|183|172|183
1009297|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|8|220|113|52|165|0|9|174|165|174
1009307|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|9|220|130|49|179|2|3|184|179|184
1009317|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|10|220|127|55|182|0|11|193|182|193
1009327|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|11|220|120|56|176|0|5|181|176|181
1009337|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|12|220|139|44|183|0|6|189|183|189
1009347|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|13|220|125|46|171|3|7|181|171|181
1009357|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|14|220|120|41|161|0|11|172|161|172
1009367|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|15|220|96|66|162|3|7|172|162|172
1009377|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|16|220|128|42|170|0|4|174|170|174
1009387|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|17|220|135|35|170|2|4|176|170|176
1009397|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|18|220|131|52|183|0|6|189|183|189
1009407|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|19|220|111|53|164|2|11|177|164|177
1009417|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|20|220|140|38|178|0|5|183|178|183
1009427|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|216|Col. Jorge Revilla|21|165|86|46|132|0|8|140|132|140
1009437|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|1|220|124|49|173|3|6|182|173|182
1009447|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|2|220|131|50|181|1|6|188|181|188
1009457|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|3|220|140|41|181|0|5|186|181|186
1009467|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|4|220|123|47|170|2|9|181|170|181
1009477|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|5|220|101|58|159|1|13|173|159|173
1009487|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|6|220|120|51|171|1|9|181|171|181
1009497|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|7|220|106|60|166|3|8|177|166|177
1009507|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|8|220|107|64|171|1|11|183|171|183
1009517|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|9|220|121|43|164|0|3|167|164|167
1009527|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|10|220|106|66|172|0|8|180|172|180
1009537|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|11|219|109|54|163|0|9|172|163|172
1009547|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|12|220|111|68|179|0|8|187|179|187
1009557|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|13|220|88|71|159|0|12|171|159|171
1009567|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|14|220|99|66|165|0|4|169|165|169
1009577|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|15|220|116|52|168|1|9|178|168|178
1009587|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|16|220|116|56|172|1|8|181|172|181
1009597|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|17|220|107|53|160|2|10|172|160|172
1009607|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|18|220|114|60|174|1|6|181|174|181
1009617|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|19|220|102|54|156|2|7|165|156|165
1009627|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|20|220|126|53|179|1|11|191|179|191
1009637|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|21|220|111|56|167|2|4|173|167|173
1009647|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|22|220|123|47|170|1|9|180|170|180
1009657|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|23|220|109|60|169|0|12|181|169|181
1009667|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|24|220|119|50|169|2|8|179|169|179
1009677|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|25|220|95|48|143|1|26|170|143|170
1009687|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|219|U.E. Las Americas|26|239|132|65|197|1|6|204|197|204
1009697|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|511|Salon Mult. Alto Loyola|1|220|119|44|163|0|8|171|163|171
1009707|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|511|Salon Mult. Alto Loyola|2|220|130|51|181|2|5|188|181|188
1009717|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|511|Salon Mult. Alto Loyola|3|220|120|48|168|3|7|178|168|178
1009727|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|511|Salon Mult. Alto Loyola|4|220|111|59|170|2|5|177|170|177
1009737|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|511|Salon Mult. Alto Loyola|5|220|106|66|172|0|5|177|172|177
1009747|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|511|Salon Mult. Alto Loyola|6|220|106|64|170|0|8|178|170|178
1009757|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|511|Salon Mult. Alto Loyola|7|220|122|44|166|1|9|176|166|176
1009767|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|511|Salon Mult. Alto Loyola|8|151|81|39|120|1|7|128|120|128
1009777|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30020|Coliseo Cerrado Alto Delicias (Temporal)|1|220|125|52|177|4|7|188|177|188
1009787|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30020|Coliseo Cerrado Alto Delicias (Temporal)|2|220|124|51|175|1|6|182|175|182
1009797|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30020|Coliseo Cerrado Alto Delicias (Temporal)|3|220|129|51|180|1|9|190|180|190
1009807|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30020|Coliseo Cerrado Alto Delicias (Temporal)|4|220|139|39|178|1|10|189|178|189
1009817|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30020|Coliseo Cerrado Alto Delicias (Temporal)|5|220|134|50|184|0|4|188|184|188
1009827|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30020|Coliseo Cerrado Alto Delicias (Temporal)|6|220|130|53|183|1|5|189|183|189
1009837|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30020|Coliseo Cerrado Alto Delicias (Temporal)|7|220|126|44|170|2|11|183|170|183
1009847|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30020|Coliseo Cerrado Alto Delicias (Temporal)|8|59|40|10|50|0|0|50|50|50
1009857|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|408|Esc. Angel Baspineiro|1|220|67|88|155|5|18|178|155|178
1009867|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|408|Esc. Angel Baspineiro|2|220|62|103|165|0|17|182|165|182
1009877|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|408|Esc. Angel Baspineiro|3|220|53|109|162|0|11|173|162|173
1009887|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|408|Esc. Angel Baspineiro|4|220|64|110|174|0|9|183|174|183
1009897|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|408|Esc. Angel Baspineiro|5|220|58|108|166|0|10|176|166|176
1009907|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|408|Esc. Angel Baspineiro|6|220|61|104|165|2|6|173|165|173
1009917|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|408|Esc. Angel Baspineiro|7|220|47|105|152|1|13|166|152|166
1009927|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|408|Esc. Angel Baspineiro|8|220|56|101|157|1|13|171|157|171
1009937|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|408|Esc. Angel Baspineiro|9|237|52|123|175|2|12|189|175|189
1009947|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|1|220|79|81|160|1|7|168|160|168
1009957|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|2|220|93|62|155|1|10|166|155|166
1009967|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|3|220|104|66|170|2|10|182|170|182
1009977|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|4|220|86|76|162|2|7|171|162|171
1009987|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|5|220|75|82|157|1|16|174|157|174
1009997|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|6|220|88|75|163|4|10|177|163|177
1010007|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|7|220|75|82|157|1|17|175|157|175
1010017|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|8|220|64|77|141|0|14|155|141|155
1010027|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|9|220|94|72|166|0|10|176|166|176
1010037|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|10|220|75|86|161|2|5|168|161|168
1010047|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|11|220|79|87|166|2|12|180|166|180
1010057|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|12|220|88|67|155|0|12|167|155|167
1010067|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|13|220|80|86|166|1|11|178|166|178
1010077|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|14|220|85|81|166|1|8|175|166|175
1010087|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|15|219|72|88|160|1|8|169|160|169
1010097|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|16|219|83|71|154|4|9|167|154|167
1010107|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|17|220|54|95|149|1|12|162|149|162
1010117|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|18|219|79|92|171|0|4|175|171|175
1010127|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|19|220|52|106|158|4|7|169|158|169
1010137|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|20|220|74|81|155|1|9|165|155|165
1010147|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|21|220|86|82|168|0|9|177|168|177
1010157|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|22|219|67|99|166|1|5|172|166|172
1010167|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|23|220|77|79|156|2|10|168|156|168
1010177|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|24|220|71|89|160|3|7|170|160|170
1010187|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|25|219|79|82|161|3|7|171|161|171
1010197|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|26|220|60|94|154|1|18|173|154|173
1010207|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|27|220|76|85|161|3|8|172|161|172
1010217|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|28|220|93|64|157|1|14|172|157|172
1010227|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|29|219|90|73|163|0|9|172|163|172
1010237|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|30|220|105|63|168|0|15|183|168|183
1010247|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|31|220|113|58|171|0|9|180|171|180
1010257|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|32|220|71|76|147|1|8|156|147|156
1010267|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|33|220|87|72|159|0|9|168|159|168
1010277|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|34|220|68|86|154|1|11|166|154|166
1010287|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|410|Unid. Educativa Victoria Diez|35|26|9|9|18|0|2|20|18|20
1010297|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|26374|U.E. Kurusa Llawi|1|63|18|29|47|1|2|50|47|50
1010307|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|26375|U.E. Tomas Katari Sucre|1|209|84|72|156|1|13|170|156|170
1010317|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|1|220|71|90|161|2|11|174|161|174
1010327|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|2|220|79|76|155|2|22|179|155|179
1010337|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|3|220|70|89|159|3|12|174|159|174
1010347|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|4|220|74|81|155|2|23|180|155|180
1010357|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|5|220|79|87|166|3|5|174|166|174
1010367|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|6|220|62|91|153|3|20|176|153|176
1010377|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|7|220|86|89|175|1|9|185|175|185
1010387|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|8|220|63|95|158|0|9|167|158|167
1010397|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|9|220|66|108|174|2|9|185|174|185
1010407|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|10|220|85|91|176|2|7|185|176|185
1010417|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|11|220|73|98|171|2|9|182|171|182
1010427|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|12|220|91|79|170|4|9|183|170|183
1010437|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|13|220|94|87|181|0|8|189|181|189
1010447|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|510|Unidad Educativa Alegría|14|137|45|51|96|2|12|110|96|110
1010457|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25531|U.E. Villa Marlecita|1|220|89|86|175|2|4|181|175|181
1010467|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25531|U.E. Villa Marlecita|2|219|69|86|155|1|13|169|155|169
1010477|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25531|U.E. Villa Marlecita|3|220|59|104|163|2|14|179|163|179
1010487|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25531|U.E. Villa Marlecita|4|135|52|49|101|0|5|106|101|106
1010497|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2875|Ckochis|67|Escuela Elizardo Perez|1|220|62|117|179|1|8|188|179|188
1010507|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2875|Ckochis|67|Escuela Elizardo Perez|2|130|35|67|102|0|3|105|102|105
1010517|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2951|Falafaya|531|Escuela Falafaya|1|220|58|75|133|3|40|176|133|176
1010527|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2951|Falafaya|531|Escuela Falafaya|2|22|4|13|17|0|1|18|17|18
1010537|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2952|Cantu Molino|532|Unidad Educativa Cantu Molino|1|188|50|89|139|2|7|148|139|148
1010547|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3191|Llinfi|51|Escuela Llinfi|1|220|79|101|180|2|12|194|180|194
1010557|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3191|Llinfi|51|Escuela Llinfi|2|220|76|109|185|1|9|195|185|195
1010567|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3191|Llinfi|51|Escuela Llinfi|3|220|84|81|165|0|9|174|165|174
1010577|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3191|Llinfi|51|Escuela Llinfi|4|232|98|94|192|2|9|203|192|203
1010587|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3429|Soico|1|Unidad Educativa Soico|1|157|20|92|112|0|10|122|112|122
1010597|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3430|La Barranca|1|Unidad Educativa La Barranca|1|220|97|79|176|1|12|189|176|189
1010607|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3430|La Barranca|1|Unidad Educativa La Barranca|2|220|86|68|154|2|12|168|154|168
